rental_date,rental_time,place_code,place_name,rental_category,gender,age,count,exercise,carbon,travel_distance,travel_time
2024-01-01,06,917,녹번역 4번출구,정기,M,50대,1,23.94,0.22,930,4
2024-01-01,06,413,상암월드컵파크 3단지 후문,정기,M,50대,1,0,0,0,15
2024-01-01,06,221,여의도초교 앞,정기,M,60대,1,169.37,1.53,6580,57
2024-01-01,06,339,종로4가 사거리,일일(회원),M,20대,1,90.92,0.76,3280,25
2024-01-01,06,609,제기2교,일일(회원),M,20대,1,134.72,1.13,4860,31
2024-01-01,06,633,청량리 기업은행 앞,일일(회원),M,20대,1,23.42,0.21,910,6
2024-01-01,06,637,KAIST 경영대학 앞,일일(비회원),M,20대,1,171.07,1.25,5400,88
2024-01-01,06,316,종각역 1번출구 앞,일일(2시간권),F,20대,2,452.38,4.53,19530,182
2024-01-01,07,348,독립문역 사거리,정기,F,20대,1,59.49,0.6,2590,9
2024-01-01,07,152,마포구민체육센터 앞,정기,F,20대,1,215.42,2.52,10880,56
2024-01-01,07,403,부엉이공원 앞,정기,F,20대,1,36.04,0.32,1400,6
2024-01-01,07,195,모래내고가차도,정기,F,30대,1,29.11,0.34,1470,8
2024-01-01,07,340,혜화동 로터리,정기,F,40대,1,10.91,0.12,530,9
2024-01-01,07,183,하늘채코오롱아파트 건너편,정기,F,40대,1,29.46,0.29,1240,5
2024-01-01,07,112,극동방송국 앞,정기,F,50대,1,38.78,0.24,1020,3
2024-01-01,07,402,상암월드컵파크 9단지 앞,정기,F,50대,1,38.82,0.39,1690,9
2024-01-01,07,548,자양나들목,정기,M,20대,1,270.27,2.11,9100,23
2024-01-01,07,126,서강대 후문 옆,정기,M,20대,1,29.3,0.32,1370,6
2024-01-01,07,240,문래역 4번출구 앞,정기,M,20대,1,17.25,0.15,650,4
2024-01-01,07,244,영등포삼환아파트 앞,정기,M,20대,1,17.46,0.15,630,3
2024-01-01,07,573,구의문주차장 앞,정기,M,20대,1,28.81,0.25,1070,3
2024-01-01,07,138,신촌동 제1공영주차장 앞,정기,M,20대,1,57.4,0.52,2230,3
2024-01-01,07,716,신정6동 주민센터 인근,정기,M,20대,1,55.08,0.5,2140,11
2024-01-01,07,504,신자초교입구교차로,정기,M,30대,1,162.84,1.19,5140,22
2024-01-01,07,343,예일빌딩(율곡로) 앞,정기,M,30대,1,79.12,0.63,2700,15
2024-01-01,07,259,대방역6번출구,정기,M,30대,1,332.94,2.6,11210,56
2024-01-01,07,387,훈련원공원주차장 앞,정기,M,30대,1,70.09,0.41,1770,10
2024-01-01,07,582,경일중학교 앞,정기,M,30대,1,36.55,0.33,1420,7
2024-01-01,07,931,역촌파출소,정기,M,30대,1,45.96,0.37,1590,6
2024-01-01,07,342,대학로 마로니에공원,정기,M,40대,1,13.42,0.1,440,2
2024-01-01,07,348,독립문역 사거리,정기,M,40대,1,64.35,0.58,2500,10
2024-01-01,07,150,서강대역 2번출구 앞,정기,M,40대,1,17.31,0.11,460,3
2024-01-01,07,158,독립문 어린이 공원,정기,M,40대,1,55.08,0.5,2140,7
2024-01-01,07,822,이촌1동 마을공원,정기,M,40대,1,122.01,1.1,4740,21
2024-01-01,07,215,여의도고교 앞,정기,M,40대,1,34.33,0.24,1020,5
2024-01-01,07,421,마포구청 앞,정기,M,40대,1,117.8,1.03,4440,47
2024-01-01,07,306,광화문역 7번출구 앞,정기,M,50대,1,37.58,0.34,1460,10
2024-01-01,07,175,홍연2교옆,정기,M,50대,1,37.72,0.29,1270,5
2024-01-01,07,216,삼부아파트1동 앞,정기,M,50대,1,256.41,2.15,9250,52
2024-01-01,07,101,(구)합정동 주민센터,일일(회원),F,20대,1,188.67,1.7,7330,56
2024-01-01,07,183,하늘채코오롱아파트 건너편,일일(회원),F,20대,1,158.3,1.43,6150,53
2024-01-01,07,157,애오개역 4번출구 앞,일일(회원),F,30대,1,103.89,1.11,4770,26
2024-01-01,07,349,사직동주민센터,일일(회원),M,20대,1,91.75,0.77,3310,45
2024-01-01,07,370,시청역(2호선) 9번출구 뒤,일일(회원),M,20대,1,66.81,0.56,2410,18
2024-01-01,07,183,하늘채코오롱아파트 건너편,일일(회원),M,20대,1,155.21,1.4,6030,54
2024-01-01,07,500,어린이대공원역 3번출구 앞,일일(회원),M,20대,1,62.29,0.56,2420,10
2024-01-01,07,800,목월공원 앞,일일(회원),M,30대,1,116.7,0.98,4210,31
2024-01-01,07,822,이촌1동 마을공원,일일(2시간권),F,30대,1,1.08,0.01,40,3
2024-01-01,08,554,아차산역 사거리,정기,F,~10대,1,20.39,0.24,1030,4
2024-01-01,08,328,탑골공원 앞,정기,F,20대,1,74.49,0.79,3420,23
2024-01-01,08,152,마포구민체육센터 앞,정기,F,20대,1,62.29,0.56,2420,16
2024-01-01,08,417,DMC역 2번출구 옆,정기,F,20대,1,289.67,3.09,13300,54
2024-01-01,08,348,독립문역 사거리,정기,F,30대,1,66.32,0.73,3160,17
2024-01-01,08,540,군자역 7번출구 베스트샵 앞,정기,F,30대,1,19.36,0.22,940,6
2024-01-01,08,571,어린이대공원역6번출구,정기,F,30대,1,24.5,0.28,1190,4
2024-01-01,08,643,동대문구민체육센터 (육교아래),정기,F,30대,1,101.69,0.99,4280,20
2024-01-01,08,178,증산3교 앞,정기,F,40대,1,35.16,0.34,1480,9
2024-01-01,08,521,왕십리역 11번 출구 앞,정기,F,50대,1,38.27,0.35,1510,54
2024-01-01,08,536,행당역 2번출구 앞,정기,F,50대,1,21.29,0.19,840,5
2024-01-01,08,506,금호 어울림 아파트 앞,정기,M,20대,1,74.9,0.68,2910,16
2024-01-01,08,512,뚝섬역 1번 출구 옆,정기,M,20대,1,46.07,0.42,1790,10
2024-01-01,08,306,광화문역 7번출구 앞,정기,M,20대,1,113.76,0.93,3990,26
2024-01-01,08,316,종각역 1번출구 앞,정기,M,20대,1,38.81,0.32,1400,3
2024-01-01,08,327,낙원상가 옆,정기,M,20대,1,19.96,0.17,720,3
2024-01-01,08,328,탑골공원 앞,정기,M,20대,1,24.67,0.21,890,3
2024-01-01,08,334,종로3가역 2번출구 뒤,정기,M,20대,1,0,0,0,20
2024-01-01,08,338,세운스퀘어 앞,정기,M,20대,1,24.74,0.2,880,3
2024-01-01,08,342,대학로 마로니에공원,정기,M,20대,1,10.04,0.09,390,7
2024-01-01,08,343,예일빌딩(율곡로) 앞,정기,M,20대,1,96.27,0.51,2210,15
2024-01-01,08,344,성균관대 E하우스 앞,정기,M,20대,1,67.12,0.52,2260,14
2024-01-01,08,361,동묘앞역 1번출구 뒤,정기,M,20대,1,17.68,0.17,720,4
2024-01-01,08,378,청계7가 사거리,정기,M,20대,1,11.05,0.1,450,3
2024-01-01,08,520,상왕십리역 4번 출구 앞,정기,M,20대,1,60.54,0.45,1960,10
2024-01-01,08,912,응암오거리,정기,M,20대,1,48.7,0.33,1430,9
2024-01-01,08,209,유진투자증권빌딩 앞,정기,M,20대,1,10.81,0.09,390,2
2024-01-01,08,221,여의도초교 앞,정기,M,20대,1,25.65,0.18,790,2
2024-01-01,08,302,경복궁역 4번출구 뒤,정기,M,30대,1,21.11,0.19,820,3
2024-01-01,08,313,서울역 광장 파출소 옆,정기,M,30대,1,155.98,1.41,6060,53
2024-01-01,08,339,종로4가 사거리,정기,M,30대,1,49.1,0.36,1550,7
2024-01-01,08,519,양지사거리,정기,M,30대,1,115.92,0.93,4010,19
2024-01-01,08,521,왕십리역 11번 출구 앞,정기,M,30대,1,167.96,1.19,5110,24
2024-01-01,08,561,서울숲역 2번출구 앞,정기,M,30대,1,35.74,0.22,950,4
2024-01-01,08,825,서빙고동 주민센터 앞,정기,M,30대,1,359.67,2.81,12110,47
2024-01-01,08,311,서울광장 옆,정기,M,40대,1,72.9,0.55,2360,16
2024-01-01,08,377,서울역 4번출구 앞,정기,M,40대,1,125.99,1.17,5050,18
2024-01-01,08,708,서울출입국관리사무소 앞,정기,M,40대,1,118.61,0.9,3890,27
2024-01-01,08,216,삼부아파트1동 앞,정기,M,40대,1,121.41,0.97,4200,37
2024-01-01,08,221,여의도초교 앞,정기,M,40대,1,47.82,0.37,1610,7
2024-01-01,08,420,서울시 공공자전거 상암센터,정기,M,40대,1,107.72,0.94,4060,55
2024-01-01,08,302,경복궁역 4번출구 뒤,정기,M,50대,1,23.76,0.19,800,4
2024-01-01,08,260,여의도 마리나선착장 앞,정기,M,50대,1,91.24,0.67,2880,31
2024-01-01,08,216,삼부아파트1동 앞,정기,M,50대,1,17.46,0.15,630,2
2024-01-01,08,124,서강대 정문 건너편,정기,M,60대,1,23.38,0.19,820,3
2024-01-01,08,349,사직동주민센터,일일(회원),M,20대,1,106.44,0.89,3840,36
2024-01-01,08,573,구의문주차장 앞,일일(회원),M,20대,1,91.48,0.49,2100,11
2024-01-01,08,574,아차산역4번출구,일일(회원),M,20대,1,79.02,0.71,3070,16
2024-01-01,08,500,어린이대공원역 3번출구 앞,일일(회원),M,30대,1,173.84,1.02,4390,36
2024-01-01,08,419,홈플러스 앞,일일(비회원),M,30대,1,0.51,0,20,6
2024-01-01,08,247,당산역 10번출구 앞,일일(2시간권),F,30대,1,326.94,3.19,13760,87
2024-01-01,09,507,성수아이에스비즈타워 앞,정기,F,20대,1,38.62,0.43,1840,5
2024-01-01,09,343,예일빌딩(율곡로) 앞,정기,F,20대,1,14.03,0.18,770,5
2024-01-01,09,520,상왕십리역 4번 출구 앞,정기,F,20대,1,58.59,0.62,2690,11
2024-01-01,09,231,남부고용노동지청 남측,정기,F,20대,1,9.68,0.11,470,1
2024-01-01,09,136,대흥동 주민센터,정기,F,20대,1,21.38,0.21,900,5
2024-01-01,09,224,롯데캐슬 앞,정기,F,20대,1,30.97,0.27,1150,4
2024-01-01,09,109,제일빌딩 앞,정기,F,30대,1,15.89,0.16,680,5
2024-01-01,09,525,한양대병원사거리,정기,F,30대,1,95.09,0.96,4140,24
2024-01-01,09,253,신풍역 5번출구 인근,정기,F,40대,1,28.99,0.28,1220,5
2024-01-01,09,521,왕십리역 11번 출구 앞,정기,F,50대,1,22.05,0.2,870,4
2024-01-01,09,222,시범아파트버스정류장 옆,정기,F,50대,1,18.06,0.13,570,2
2024-01-01,09,813,삼각지역 3번출구,정기,F,60대,1,45.14,0.44,1900,10
2024-01-01,09,322,명동성당 앞,정기,M,20대,1,114.19,0.62,2670,11
2024-01-01,09,326,안국역 5번출구 앞,정기,M,20대,1,44.23,0.35,1530,8
2024-01-01,09,164,북가좌1동 주민센터,정기,M,20대,1,93.9,1.06,4560,16
2024-01-01,09,544,광남중학교,정기,M,20대,1,46.33,0.3,1300,4
2024-01-01,09,258,신길역3번출구,정기,M,20대,1,251.06,1.47,6340,35
2024-01-01,09,225,앙카라공원 앞,정기,M,20대,1,32.22,0.24,1030,5
2024-01-01,09,336,티마크 호텔 앞,정기,M,30대,1,48.79,0.36,1540,6
2024-01-01,09,340,혜화동 로터리,정기,M,30대,1,13.58,0.11,490,1
2024-01-01,09,364,창신역 1번출구 앞,정기,M,30대,1,61.28,0.49,2120,10
2024-01-01,09,522,금호역 1번출구 앞,정기,M,30대,1,19.52,0.2,850,5
2024-01-01,09,600,휘경2동 주민센터,정기,M,30대,1,276.92,2.32,9990,51
2024-01-01,09,259,대방역6번출구,정기,M,30대,1,36.08,0.31,1340,7
2024-01-01,09,385,종각역 5번출구,정기,M,30대,1,17.46,0.15,630,2
2024-01-01,09,574,아차산역4번출구,정기,M,30대,1,104.85,0.74,3190,17
2024-01-01,09,627,장안동삼거리 교통섬,정기,M,30대,1,33.36,0.18,780,3
2024-01-01,09,102,망원역 1번출구 앞,정기,M,30대,1,20.28,0.15,640,3
2024-01-01,09,272,당산육갑문,정기,M,30대,1,327,2.55,11010,45
2024-01-01,09,900,은평예술회관,정기,M,30대,1,163.25,1.13,4850,35
2024-01-01,09,106,합정역 7번출구 앞,정기,M,30대,1,10.83,0.09,380,4
2024-01-01,09,107,신한은행 서교동금융센터점 앞,정기,M,30대,1,50.71,0.46,1970,52
2024-01-01,09,300,정동사거리,정기,M,40대,1,41.7,0.38,1620,6
2024-01-01,09,305,종로구청 옆,정기,M,40대,1,29.46,0.22,930,4
2024-01-01,09,374,청구역 2번출구 앞,정기,M,40대,1,95.52,0.84,3600,30
2024-01-01,09,152,마포구민체육센터 앞,정기,M,40대,1,105.06,0.88,3790,20
2024-01-01,09,241,신길우성1차아파트 앞 공원,정기,M,40대,1,111.43,0.97,4200,24
2024-01-01,09,574,아차산역4번출구,정기,M,40대,1,76.68,0.67,2890,17
2024-01-01,09,637,KAIST 경영대학 앞,정기,M,40대,1,87.3,0.7,3020,55
2024-01-01,09,305,종로구청 옆,정기,M,50대,1,30.29,0.24,1020,4
2024-01-01,09,703,오목교역 7번출구 앞,정기,M,50대,1,121.52,1.27,5480,34
2024-01-01,09,807,서울역 12번 출구 앞,일일(회원),F,20대,1,289.32,2.61,11240,72
2024-01-01,09,500,어린이대공원역 3번출구 앞,일일(회원),F,20대,1,82.6,0.95,4090,29
2024-01-01,09,302,경복궁역 4번출구 뒤,일일(회원),M,20대,1,49.62,0.42,1790,17
2024-01-01,09,310,청계광장 옆,일일(회원),M,20대,1,83.99,0.7,3030,20
2024-01-01,09,349,사직동주민센터,일일(회원),M,20대,1,69.02,0.58,2490,22
2024-01-01,09,574,아차산역4번출구,일일(회원),M,20대,2,122.01,1.1,4740,27
2024-01-01,09,562,군자지하보도 앞,일일(회원),M,30대,1,33.66,0.23,1000,5
2024-01-01,09,330,청계천 한빛광장,일일(회원),M,40대,1,31.92,0.29,1240,8
2024-01-01,09,182,망원2빗물펌프장 앞,일일(회원),M,50대,1,143.89,1.3,5590,19
2024-01-01,09,419,홈플러스 앞,일일(비회원),M,20대,1,121.98,1.05,4530,21
2024-01-01,10,327,낙원상가 옆,정기,F,20대,1,18.53,0.17,720,3
2024-01-01,10,153,성산2교 사거리,정기,F,20대,1,79.28,0.71,3080,28
2024-01-01,10,135,명물길 원형무대 앞,정기,F,20대,1,13.38,0.12,520,2
2024-01-01,10,574,아차산역4번출구,정기,F,20대,1,54.61,0.46,1970,34
2024-01-01,10,637,KAIST 경영대학 앞,정기,F,20대,1,143.15,1.68,7230,33
2024-01-01,10,113,홍대입구역 2번출구 앞,정기,F,30대,1,8.34,0.09,390,2
2024-01-01,10,548,자양나들목,정기,F,30대,1,27.75,0.33,1430,8
2024-01-01,10,239,유스호스텔 앞,정기,F,30대,1,32.45,0.35,1490,11
2024-01-01,10,805,문배어린이공원 앞,정기,F,30대,1,31.4,0.28,1220,7
2024-01-01,10,141,연대 대운동장 옆,정기,F,30대,1,58.66,0.75,3220,5
2024-01-01,10,221,여의도초교 앞,정기,F,30대,1,15.03,0.16,690,3
2024-01-01,10,401,상암월드컵파크 10단지 앞,정기,F,30대,1,21.78,0.23,1000,6
2024-01-01,10,106,합정역 7번출구 앞,정기,F,30대,1,17.06,0.17,730,5
2024-01-01,10,410,상암중학교 옆,정기,F,40대,1,158.72,1.55,6680,55
2024-01-01,10,180,충정로역 7번출구 뒤,정기,F,50대,1,40.79,0.48,2060,13
2024-01-01,10,555,구의3동주민센터,정기,F,50대,1,43.24,0.36,1560,12
2024-01-01,10,624,전농동 동아아파트 앞,정기,F,50대,1,44.63,0.37,1610,6
2024-01-01,10,412,DMC산학협력연구센터 앞,정기,F,50대,1,83.37,0.84,3630,39
2024-01-01,10,170,가재울 뉴타운 주유소 옆,정기,F,70대~,1,0,0,0,6
2024-01-01,10,331,을지로2가 사거리 북측,정기,M,20대,1,26.87,0.2,870,3
2024-01-01,10,354,포르투갈 대사관 앞,정기,M,20대,1,83.75,0.65,2820,16
2024-01-01,10,363,신설동역 11번출구 뒤,정기,M,20대,1,60.85,0.46,1970,12
2024-01-01,10,119,서강나루 공원,정기,M,20대,2,87.17,0.72,3090,20
2024-01-01,10,520,상왕십리역 4번 출구 앞,정기,M,20대,1,157.27,1.42,6110,30
2024-01-01,10,537,한양대후문역 부근,정기,M,20대,1,44.91,0.38,1620,7
2024-01-01,10,244,영등포삼환아파트 앞,정기,M,20대,1,52.67,0.44,1900,10
2024-01-01,10,101,(구)합정동 주민센터,정기,M,20대,1,27.47,0.24,1020,5
2024-01-01,10,195,모래내고가차도,정기,M,20대,1,92.6,0.73,3160,13
2024-01-01,10,633,청량리 기업은행 앞,정기,M,20대,1,227.74,1.48,6390,59
2024-01-01,10,421,마포구청 앞,정기,M,20대,1,143.99,1.41,6060,36
2024-01-01,10,338,세운스퀘어 앞,정기,M,30대,1,79.2,0.46,2000,12
2024-01-01,10,351,청운초교 앞 삼거리,정기,M,30대,1,34.45,0.35,1500,5
2024-01-01,10,354,포르투갈 대사관 앞,정기,M,30대,1,99.79,0.78,3360,24
2024-01-01,10,121,마포소방서 앞,정기,M,30대,1,20.67,0.13,580,3
2024-01-01,10,173,서대문역 8번출구 앞,정기,M,30대,1,16.47,0.12,520,2
2024-01-01,10,900,은평예술회관,정기,M,30대,1,23.17,0.21,900,7
2024-01-01,10,913,이마트 은평점,정기,M,30대,1,24.2,0.22,940,6
2024-01-01,10,209,유진투자증권빌딩 앞,정기,M,30대,1,16.16,0.16,680,2
2024-01-01,10,106,합정역 7번출구 앞,정기,M,30대,2,238.16,2.25,9700,35
2024-01-01,10,379,서울역9번출구,정기,M,40대,1,135.65,1.22,5270,22
2024-01-01,10,175,홍연2교옆,정기,M,40대,1,117.63,1.06,4570,23
2024-01-01,10,609,제기2교,정기,M,40대,1,32.67,0.26,1130,6
2024-01-01,10,183,하늘채코오롱아파트 건너편,정기,M,40대,1,29.94,0.25,1080,4
2024-01-01,10,557,도선동 주민센터 앞,정기,M,40대,1,128.8,0.97,4170,36
2024-01-01,10,581,용답초등학교,정기,M,40대,1,16.16,0.16,680,7
2024-01-01,10,624,전농동 동아아파트 앞,정기,M,40대,1,19.01,0.22,960,3
2024-01-01,10,626,군자교 서측 녹지대,정기,M,40대,1,246.58,2.03,8770,68
2024-01-01,10,933,LG서비스 역촌점,정기,M,40대,1,74.36,0.49,2110,22
2024-01-01,10,216,삼부아파트1동 앞,정기,M,40대,1,410.15,2.86,12330,54
2024-01-01,10,410,상암중학교 옆,정기,M,40대,1,194.04,1.62,7000,55
2024-01-01,10,302,경복궁역 4번출구 뒤,정기,M,50대,1,36.89,0.27,1150,6
2024-01-01,10,334,종로3가역 2번출구 뒤,정기,M,50대,1,26.39,0.23,980,10
2024-01-01,10,562,군자지하보도 앞,정기,M,50대,1,66.81,0.56,2410,17
2024-01-01,10,223,진주아파트상가 앞,정기,M,60대,1,24.24,0.24,1020,5
2024-01-01,10,509,이마트 버스정류소 옆,일일(회원),F,20대,2,122.83,1.29,5540,49
2024-01-01,10,232,양평우림 이비즈센타 앞,일일(회원),F,20대,1,31.8,0.34,1460,9
2024-01-01,10,337,창경궁 입구,일일(회원),M,20대,1,124.46,1.04,4490,42
2024-01-01,10,358,성대입구 사거리,일일(회원),M,20대,2,185.33,1.45,6240,41
2024-01-01,10,505,자양사거리 광진아크로텔 앞,일일(회원),M,30대,1,64.31,0.47,2030,29
2024-01-01,10,172,서대문소방서,일일(회원),M,30대,1,56.21,0.39,1670,8
2024-01-01,10,904,은평뉴타운 푸르지오,일일(회원),M,30대,2,237.6,1.68,7270,51
2024-01-01,10,304,광화문역 2번출구 앞,일일(회원),M,40대,1,27.8,0.25,1080,6
2024-01-01,10,204,국회의사당역 5번출구 옆,일일(회원),M,40대,1,119.27,0.94,4070,21
2024-01-01,10,147,마포역 4번출구 뒤,일일(비회원),F,20대,1,6.51,0.08,350,6
2024-01-01,10,212,여의도역 1번출구 옆,일일(2시간권),F,30대,1,183.38,1.58,6810,100
2024-01-01,11,355,서울사대부속초교 앞,정기,F,20대,1,29.09,0.26,1130,6
2024-01-01,11,224,롯데캐슬 앞,정기,F,20대,1,14.9,0.15,660,4
2024-01-01,11,514,성수사거리 버스정류장 앞,정기,F,30대,1,208.42,2.39,10320,45
2024-01-01,11,371,동대입구역 6번출구 뒤,정기,F,30대,1,73.73,0.74,3210,18
2024-01-01,11,166,가재울 초등학교,정기,F,30대,1,23.52,0.26,1100,8
2024-01-01,11,520,상왕십리역 4번 출구 앞,정기,F,30대,1,28.02,0.28,1220,9
2024-01-01,11,560,비전교회 앞,정기,F,30대,1,18.05,0.2,860,5
2024-01-01,11,578,성동세무서 부근,정기,F,30대,1,18.05,0.2,860,6
2024-01-01,11,818,숙명여대 입구 교차로,정기,F,30대,1,104.25,0.94,4050,49
2024-01-01,11,203,국회의사당역 3번출구 옆,정기,F,30대,1,30.49,0.32,1400,33
2024-01-01,11,165,중앙근린공원,정기,F,40대,1,21.38,0.25,1080,4
2024-01-01,11,413,상암월드컵파크 3단지 후문,정기,F,40대,1,20.91,0.2,880,6
2024-01-01,11,501,광진구의회 앞,정기,F,60대,2,55.54,0.64,2750,21
2024-01-01,11,384,종로학원본원,정기,F,70대~,1,0,0,0,25
2024-01-01,11,909,백련산 힐스테이트 3차,정기,M,~10대,1,117.32,0.92,3950,22
2024-01-01,11,511,서울숲역 4번 출구 옆,정기,M,20대,1,113.16,0.88,3810,12
2024-01-01,11,514,성수사거리 버스정류장 앞,정기,M,20대,1,49.14,0.34,1460,7
2024-01-01,11,331,을지로2가 사거리 북측,정기,M,20대,1,33.11,0.18,760,3
2024-01-01,11,344,성균관대 E하우스 앞,정기,M,20대,3,176.51,1.19,5150,42
2024-01-01,11,347,동대문역사문화공원역 9번출구 앞,정기,M,20대,1,74.25,0.58,2500,55
2024-01-01,11,148,용강동 주민센터 앞,정기,M,20대,1,19.77,0.15,640,2
2024-01-01,11,175,홍연2교옆,정기,M,20대,1,109.91,1.06,4550,17
2024-01-01,11,537,한양대후문역 부근,정기,M,20대,1,79.83,0.67,2880,28
2024-01-01,11,616,서울시립대 앞,정기,M,20대,1,85.2,0.77,3310,13
2024-01-01,11,127,현대벤처빌 앞,정기,M,20대,1,30.63,0.28,1190,5
2024-01-01,11,809,한남 유수지 복개주차장,정기,M,20대,1,37.59,0.26,1130,53
2024-01-01,11,811,녹사평역1번출구,정기,M,20대,1,75.69,0.64,2770,16
2024-01-01,11,562,군자지하보도 앞,정기,M,20대,2,79.5,0.68,2920,13
2024-01-01,11,635,시조사 앞 (청량고정문 옆),정기,M,20대,1,31.43,0.3,1280,8
2024-01-01,11,639,서울시립대 후문,정기,M,20대,1,23.01,0.19,830,3
2024-01-01,11,906,연신내역 5번출구150M 아래,정기,M,20대,1,62.67,0.49,2110,7
2024-01-01,11,203,국회의사당역 3번출구 옆,정기,M,20대,1,35.35,0.29,1240,7
2024-01-01,11,301,경복궁역 7번출구 앞,정기,M,30대,1,21.36,0.19,830,4
2024-01-01,11,340,혜화동 로터리,정기,M,30대,1,59.56,0.44,1880,7
2024-01-01,11,112,극동방송국 앞,정기,M,30대,1,55.09,0.44,1880,26
